"","X.1","X","StudyID","Obs.ID","DOI","DispersingAgent","DispersingAgent.SodiumHex","DispersingAgent.OtherSolution","DispersingAgent.GlassBeads","DispersingAgent.Sonication","DispersingAgent.Combo","FractionationMethod","FractionationMethod.Size","FractionationMethod.Density","FractionationMethod.SizeAndDensity","Continent","Continent.Africa","Continent.Asia","Continent.Australia","Continent.Europe","Continent.NorthAmerica","Continent.SouthAmerica","country","ResponseCalc","ResponseCalc.Direct","ResponseCalc.Indirect","rv.type","summed","rv","mean.control.in.g.kg.1","mean.treatment.in.g.kg.1","sd.control.in.g.kg..1","sd.treatment.in.g.kg.1","sd.imputed.in.g.kg.1","control.BD..Mg.m.3.","treat.BD..Mg.m.3.","mean.control.in.Mg.ha.1","mean.treatment.in.Mg.ha.1","sd.control.in.Mg.ha.1","sd.treatment.in.Mg.ha.1","sd.imputed.in.Mg.ha.1","depth.upper.limit..cm.","depth.lower.limit..cm.","depth.type","depth.surface","depth.subsoil","depth.deepsoil","soilorder","soilorder.Alfisols","soilorder.Inceptisols","soilorder.Mollisols","soilorder.Oxisols","soilorder.Spodosols","soilorder.Ultisols","Baseline.depth..cm.","Baseline...sand","Baseline...silt","Baseline...clay","Baseline.TOC..","Baseline.pH","pH.method","SoilCollectionSeason","SoilCollectionSeason.spring","SoilCollectionSeason.summer","SoilCollectionSeason.fall","SoilCollectionSeason.winter","location.name","lat.decimal","long.decimal","maincrop","maincrop.cereal","maincrop.legume","maincrop.cereallegume","maincrop.otherrowcrop","maincrop.perennial","number.of.crop.species.in.control","cover.crop.added","ccadded.grass","ccadded.legume","ccadded.grasslegume","ccadded.brassica","ccadded.grassbrassica","ccadded.legumebrassica","ccadded.grasslegumebrassica","total.C.inputs.cover.crops..Mg.ha.1.yr.1.","bg.C.inputs.cover.crops..Mg.ha.1.yr.1.","ag.C.inputs.cover.crops..Mg.ha.1.yr.1.","ag.C.inputs.fallow..Mg.ha.1.yr.1.","ccseason","ccseason.spring","ccseason.summer","ccseason.fall","ccseason.winter","ccseason.yearround","number.crop.species.added","duration..yr.","reps","tillage","tillage.conventional","tillage.reducednotill","N.fertilization.rate..kg.ha.1.yr.1.","N.type","residue.removal....","logRR.type","logRR","percent.change","var","Further.notes","Further.notes.2","Temp","Prec","comp","depth","maincrop.category","cropping.system","cover.crop.category","cover.crop","sand","silt","clay","toc","ph","species.added","ag.C.inputs","duration","nfert","StudyNum"
"762",857,1134,"Yao19",1292,"10.2136/sssaj2019.03.0089","combo",0,0,0,0,1,"size and density",0,0,1,"Asia",0,1,0,0,0,0,"China","direct",1,0,"pom fraction",0,"POC",3.435582,3.6094066,0.212520902,0.1593909363,NA,NA,NA,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,"0-20",NA,NA,24,0.83,8.11,"water","summer",0,1,0,0,"Agricultural Technology Demonstration Center of Changwu County",35.2,107.7333333,"winter wheat",1,0,0,0,0,1,"soybean",0,1,0,0,0,0,0,NA,NA,NA,NA,"summer","0","1",0,"0","0",1,8,3,"conventional",1,0,101.25,NA,NA,"gkg",0.049,5,0.0019255,"","",10.8,588,"cc vs. fallow","subsoil","cereal","cereal","legume","legume",NA,NA,24,0.83,8.11,1,NA,8,101.25,33
"763",858,1135,"Yao19",1293,"10.2136/sssaj2019.03.0089","combo",0,0,0,0,1,"size and density",0,0,1,"Asia",0,1,0,0,0,0,"China","direct",1,0,"pom fraction",0,"POC",3.435582,3.2924335,0.212520902,0.1593911095,NA,NA,NA,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,"0-20",NA,NA,24,0.83,8.11,"water","summer",0,1,0,0,"Agricultural Technology Demonstration Center of Changwu County",35.2,107.7333333,"winter wheat",1,0,0,0,0,1,"mung bean",0,1,0,0,0,0,0,NA,NA,NA,NA,"summer","0","1",0,"0","0",1,8,3,"conventional",1,0,101.25,NA,NA,"gkg",-0.043,-4,0.0020567,"","",10.8,588,"cc vs. fallow","subsoil","cereal","cereal","legume","legume",NA,NA,24,0.83,8.11,1,NA,8,101.25,33
"764",863,1140,"Ande",17,"10.1002/saj2.20358","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"pom fraction",0,"POM",4.5,4.3,2.3,1.5,NA,NA,NA,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"spring",1,0,0,0,"Field I",41.1710278,-96.49555,"corn-soybean",0,0,1,0,0,2,"oat",1,0,0,0,0,0,0,NA,NA,0.19479375,NA,"winter","0","0",0,"1","0",1,5,3,"reduced or no-till",0,1,22.4,"inorganic",NA,"gkg",-0.045,-4,0.1276407,"cc planted every other year after corn, not after soybean","",10.1,773,"cc vs. fallow","subsoil","cereal+legume","cereal+legume","grass","grass",NA,NA,NA,NA,NA,1,0.19479375,5,22.4,23
"765",864,1141,"Ande",18,"10.1002/saj2.20358","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"pom fraction",0,"POM",3.6,3.5,1.3,1.1,NA,NA,NA,NA,NA,NA,NA,NA,10,20,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"spring",1,0,0,0,"Field II",41.1710278,-96.49555,"corn-soybean",0,0,1,0,0,2,"oat",1,0,0,0,0,0,0,NA,NA,0.09585,NA,"winter","0","0",0,"1","0",1,5,3,"reduced or no-till",0,1,22.4,"inorganic",NA,"gkg",-0.028,-3,0.0763922,"cc planted every other year after corn, not after soybean","",10.1,773,"cc vs. fallow","subsoil","cereal+legume","cereal+legume","grass","grass",NA,NA,NA,NA,NA,1,0.09585,5,22.4,23
"806",913,1214,"Cate",228,"10.1016/j.agee.2019.106649","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"pom fraction",0,"POC",2.02,1.69,0.5590169944,0.491934955,NA,NA,NA,NA,NA,NA,NA,NA,10,25,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"fall",0,0,1,0,"Arlington Agricultural Research Station",43.2958333,-89.38,"maize",1,0,0,0,0,1,"bluegrass",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round","0","0",0,"0","1",1,3,5,"conventional",1,0,NA,NA,0,"gkg",-0.178,-16,0.0322633,"harvested for grain","",7.5,804,"cc vs. fallow","subsoil","cereal","cereal","grass","grass",NA,NA,NA,NA,NA,1,NA,3,NA,35
"807",914,1215,"Cate",229,"10.1016/j.agee.2019.106649","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"pom fraction",0,"POC",2.02,1.33,0.5590169944,0.3354101966,NA,NA,NA,NA,NA,NA,NA,NA,10,25,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"fall",0,0,1,0,"Arlington Agricultural Research Station",43.2958333,-89.38,"maize",1,0,0,0,0,1,"rye",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,3,5,"conventional",1,0,NA,NA,0,"gkg",-0.418,-34,0.0280369,"harvested for grain","",7.5,804,"cc vs. fallow","subsoil","cereal","cereal","grass","grass",NA,NA,NA,NA,NA,1,NA,3,NA,35
"808",915,1216,"Cate",230,"10.1016/j.agee.2019.106649","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"pom fraction",0,"POC",1.37,1.26,0.2236067977,0.201246118,NA,NA,NA,NA,NA,NA,NA,NA,10,25,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"fall",0,0,1,0,"Arlington Agricultural Research Station",43.2958333,-89.38,"maize",1,0,0,0,0,1,"bluegrass",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round","0","0",0,"0","1",1,3,5,"conventional",1,0,NA,NA,100,"gkg",-0.084,-8,0.01043,"harvested for silage","",7.5,804,"cc vs. fallow","subsoil","cereal","cereal","grass","grass",NA,NA,NA,NA,NA,1,NA,3,NA,35
"809",916,1217,"Cate",231,"10.1016/j.agee.2019.106649","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"pom fraction",0,"POC",1.37,1.22,0.2236067977,0.2459674775,NA,NA,NA,NA,NA,NA,NA,NA,10,25,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"fall",0,0,1,0,"Arlington Agricultural Research Station",43.2958333,-89.38,"maize",1,0,0,0,0,1,"rye",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,3,5,"conventional",1,0,NA,NA,100,"gkg",-0.116,-11,0.0134575,"harvested for silage","",7.5,804,"cc vs. fallow","subsoil","cereal","cereal","grass","grass",NA,NA,NA,NA,NA,1,NA,3,NA,35
"810",917,1218,"Cate",236,"10.1016/j.agee.2019.106649","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"pom fraction",0,"POM",55.6,52.5,8.720665112,8.94427191,NA,NA,NA,NA,NA,NA,NA,NA,10,25,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"fall",0,0,1,0,"Arlington Agricultural Research Station",43.2958333,-89.38,"maize",1,0,0,0,0,1,"bluegrass",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round","0","0",0,"0","1",1,3,5,"conventional",1,0,NA,NA,0,"gkg",-0.057,-6,0.0107252,"harvested for grain","",7.5,804,"cc vs. fallow","subsoil","cereal","cereal","grass","grass",NA,NA,NA,NA,NA,1,NA,3,NA,35
"811",918,1219,"Cate",237,"10.1016/j.agee.2019.106649","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"pom fraction",0,"POM",55.6,48.1,8.720665112,6.93181073,NA,NA,NA,NA,NA,NA,NA,NA,10,25,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"fall",0,0,1,0,"Arlington Agricultural Research Station",43.2958333,-89.38,"maize",1,0,0,0,0,1,"rye",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,3,5,"conventional",1,0,NA,NA,0,"gkg",-0.145,-13,0.0090738,"harvested for grain","",7.5,804,"cc vs. fallow","subsoil","cereal","cereal","grass","grass",NA,NA,NA,NA,NA,1,NA,3,NA,35
"812",919,1220,"Cate",238,"10.1016/j.agee.2019.106649","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"pom fraction",0,"POM",47.3,52.8,4.024922359,3.577708764,NA,NA,NA,NA,NA,NA,NA,NA,10,25,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"fall",0,0,1,0,"Arlington Agricultural Research Station",43.2958333,-89.38,"maize",1,0,0,0,0,1,"bluegrass",1,0,0,0,0,0,0,NA,NA,NA,NA,"year-round","0","0",0,"0","1",1,3,5,"conventional",1,0,NA,NA,100,"gkg",0.11,12,0.0023665,"harvested for silage","",7.5,804,"cc vs. fallow","subsoil","cereal","cereal","grass","grass",NA,NA,NA,NA,NA,1,NA,3,NA,35
"813",920,1221,"Cate",239,"10.1016/j.agee.2019.106649","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"pom fraction",0,"POM",47.3,51.1,4.024922359,10.2859127,NA,NA,NA,NA,NA,NA,NA,NA,10,25,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"fall",0,0,1,0,"Arlington Agricultural Research Station",43.2958333,-89.38,"maize",1,0,0,0,0,1,"rye",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,3,5,"conventional",1,0,NA,NA,100,"gkg",0.077,8,0.0095517,"harvested for silage","",7.5,804,"cc vs. fallow","subsoil","cereal","cereal","grass","grass",NA,NA,NA,NA,NA,1,NA,3,NA,35
"827",934,1239,"Baye09",120,"10.1080/00103620902820365","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"pom fraction",0,"POC",0.2068965517,0.1898734177,0.02260974759,0.02074945191,NA,1.45,1.58,NA,NA,NA,NA,NA,15,20,"subsoil",0,1,0,"Ultisols",0,0,0,0,0,1,"0-20",66,25.3,8.7,NA,NA,NA,"spring",1,0,0,0,"Santa Maria, Rio Grande do Sul",-29.75,-53.7,"corn",1,0,0,0,0,1,"oat, vetch",0,0,1,0,0,0,0,NA,NA,1.69,0.72,"winter","0","0",0,"1","0",2,8,2,"reduced or no-till",0,1,NA,NA,NA,"gkg",-0.086,-8,0.0119422,"","",19.4,1654,"cc vs. fallow","subsoil","cereal","cereal","grass+legume","grass+legume",66,25.3,8.7,NA,NA,2,1.69,8,NA,2
"828",935,1240,"Baye09",121,"10.1080/00103620902820365","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"pom fraction",0,"POC",0.2068965517,0.1219512195,0.02260974759,0.01332688374,NA,1.45,1.64,NA,NA,NA,NA,NA,15,20,"subsoil",0,1,0,"Ultisols",0,0,0,0,0,1,"0-20",66,25.3,8.7,NA,NA,NA,"spring",1,0,0,0,"Santa Maria, Rio Grande do Sul",-29.75,-53.7,"corn",1,0,0,0,0,1,"ryegrass, vetch",0,0,1,0,0,0,0,NA,NA,1.35,0.72,"winter","0","0",0,"1","0",2,8,2,"reduced or no-till",0,1,NA,NA,NA,"gkg",-0.529,-41,0.0119422,"","",19.4,1654,"cc vs. fallow","subsoil","cereal","cereal","grass+legume","grass+legume",66,25.3,8.7,NA,NA,2,1.35,8,NA,2
"829",936,1241,"Baye09",122,"10.1080/00103620902820365","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Brazil","direct",1,0,"pom fraction",0,"POC",0.2068965517,0.1242236025,0.02260974759,0.01357521077,NA,1.45,1.61,NA,NA,NA,NA,NA,15,20,"subsoil",0,1,0,"Ultisols",0,0,0,0,0,1,"0-20",66,25.3,8.7,NA,NA,NA,"spring",1,0,0,0,"Santa Maria, Rio Grande do Sul",-29.75,-53.7,"corn",1,0,0,0,0,1,"mucuna",0,1,0,0,0,0,0,NA,NA,2,0.72,"summer","0","1",0,"0","0",1,8,2,"reduced or no-till",0,1,NA,NA,NA,"gkg",-0.51,-40,0.0119422,"","",19.4,1654,"cc vs. fallow","subsoil","cereal","cereal","legume","legume",66,25.3,8.7,NA,NA,1,2,8,NA,2
"830",937,1242,"Mart",771,"10.1111/sum.12547","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"pom fraction",0,"POC",1.441919173,1.859851128,0.1575735713,0.203245362,1,1.33,1.33,0.95887625,1.236801,NA,NA,NA,15,20,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,"0-20",NA,NA,NA,1.52,5.8,"water","fall",0,0,1,0,"Santa Fe",-33.25,-61.55,"soybean",0,1,0,0,0,1,"triticale",1,0,0,0,0,0,0,4.175,NA,NA,NA,"winter","0","0",0,"1","0",1,4,3,"reduced or no-till",0,1,0,NA,NA,"gkg",0.255,29,0.0079615,"","",16.5,885,"cc vs. fallow","subsoil","legume","legume","grass","grass",NA,NA,NA,1.52,5.8,1,NA,4,0,10
"831",938,1243,"Mart",772,"10.1111/sum.12547","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"South America",0,0,0,0,0,1,"Argentina","indirect",0,1,"pom fraction",0,"POC",7.112690709,5.523179528,0.7772780179,0.603575526,1,1.27,1.27,4.5165586,3.507219,NA,NA,NA,15,20,"subsoil",0,1,0,"Mollisols",0,0,1,0,0,0,"0-20",NA,NA,NA,2.67,5.4,"water","fall",0,0,1,0,"Balcarce",-37.75,-58.3,"soybean",0,1,0,0,0,1,"oats",1,0,0,0,0,0,0,1.95,NA,NA,NA,"winter","0","0",0,"1","0",1,4,3,"reduced or no-till",0,1,0,NA,NA,"gkg",-0.253,-22,0.0079615,"","",14,827,"cc vs. fallow","subsoil","legume","legume","grass","grass",NA,NA,NA,2.67,5.4,1,NA,4,0,10
"837",944,1249,"Hass",590,"10.1002/ldr.2345","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Asia",0,1,0,0,0,0,"Pakistan","direct",1,0,"pom fraction",0,"POC",0.3626666667,0.4934555238,0.03963237534,0.05392504007,1,1.4,1.4,0.7616,1.0362566,NA,NA,NA,15,30,"subsoil",0,1,0,"Alfisols",1,0,0,0,0,0,NA,38.1,32.2,29.6,0.52,7.7,NA,"summer",0,1,0,0,"Pir Mehr Ali Shah-Arid Agriculture University",33.6333333,73.08333333,"wheat",1,0,0,0,0,1,"mungbean",0,1,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,1,3,"conventional",1,0,NA,"organic",NA,"gkg",0.308,36,0.0079615,"tine cultivator","",21.6,923,"cc vs. fallow","subsoil","cereal","cereal","legume","legume",38.1,32.2,29.6,0.52,7.7,1,NA,1,NA,40
"838",945,1250,"Hass",591,"10.1002/ldr.2345","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Asia",0,1,0,0,0,0,"Pakistan","direct",1,0,"pom fraction",0,"POC",0.3626666667,0.3992668571,0.03963237534,0.0436320605,1,1.4,1.4,0.7616,0.8384604,NA,NA,NA,15,30,"subsoil",0,1,0,"Alfisols",1,0,0,0,0,0,NA,38.1,32.2,29.6,0.52,7.7,NA,"summer",0,1,0,0,"Pir Mehr Ali Shah-Arid Agriculture University",33.6333333,73.08333333,"wheat",1,0,0,0,0,1,"sorghum",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,1,3,"conventional",1,0,NA,"organic",NA,"gkg",0.096,10,0.0079615,"tine cultivator","",21.6,923,"cc vs. fallow","subsoil","cereal","cereal","grass","grass",38.1,32.2,29.6,0.52,7.7,1,NA,1,NA,40
"839",946,1251,"Hass",592,"10.1002/ldr.2345","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Asia",0,1,0,0,0,0,"Pakistan","direct",1,0,"pom fraction",0,"POC",0.6025021429,0.785819619,0.06584170331,0.085874719,1,1.4,1.4,1.2652545,1.6502212,NA,NA,NA,15,30,"subsoil",0,1,0,"Alfisols",1,0,0,0,0,0,NA,38.1,32.2,29.6,0.52,7.7,NA,"summer",0,1,0,0,"Pir Mehr Ali Shah-Arid Agriculture University",33.6333333,73.08333333,"wheat",1,0,0,0,0,1,"mungbean",0,1,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,1,3,"conventional",1,0,NA,"organic",NA,"gkg",0.266,30,0.0079615,"moldboard plough","",21.6,923,"cc vs. fallow","subsoil","cereal","cereal","legume","legume",38.1,32.2,29.6,0.52,7.7,1,NA,1,NA,40
"840",947,1252,"Hass",593,"10.1002/ldr.2345","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Asia",0,1,0,0,0,0,"Pakistan","direct",1,0,"pom fraction",0,"POC",0.6025021429,0.6839705238,0.06584170331,0.07474460437,1,1.4,1.4,1.2652545,1.4363381,NA,NA,NA,15,30,"subsoil",0,1,0,"Alfisols",1,0,0,0,0,0,NA,38.1,32.2,29.6,0.52,7.7,NA,"summer",0,1,0,0,"Pir Mehr Ali Shah-Arid Agriculture University",33.6333333,73.08333333,"wheat",1,0,0,0,0,1,"sorghum",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,1,3,"conventional",1,0,NA,"organic",NA,"gkg",0.127,14,0.0079615,"moldboard plough","",21.6,923,"cc vs. fallow","subsoil","cereal","cereal","grass","grass",38.1,32.2,29.6,0.52,7.7,1,NA,1,NA,40
"841",949,1254,"Hass",595,"10.1002/ldr.2345","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Asia",0,1,0,0,0,0,"Pakistan","direct",1,0,"pom fraction",0,"POC",0.6922562381,0.5085845714,0.07565007093,0.05557834915,1,1.4,1.4,1.4537381,1.0680276,NA,NA,NA,15,30,"subsoil",0,1,0,"Alfisols",1,0,0,0,0,0,NA,38.1,32.2,29.6,0.52,7.7,NA,"summer",0,1,0,0,"Pir Mehr Ali Shah-Arid Agriculture University",33.6333333,73.08333333,"wheat",1,0,0,0,0,1,"sorghum",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,1,3,"reduced or no-till",0,1,NA,"organic",NA,"gkg",-0.308,-27,0.0079615,"","",21.6,923,"cc vs. fallow","subsoil","cereal","cereal","grass","grass",38.1,32.2,29.6,0.52,7.7,1,NA,1,NA,40
"842",950,1255,"Hass",596,"10.1002/ldr.2345","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Asia",0,1,0,0,0,0,"Pakistan","direct",1,0,"pom fraction",0,"POC",0.4541154143,0.6349206667,0.04962593533,0.06938441407,1,1.4,1.4,0.95364237,1.3333334,NA,NA,NA,15,30,"subsoil",0,1,0,"Alfisols",1,0,0,0,0,0,NA,38.1,32.2,29.6,0.52,7.7,NA,"winter",0,0,0,1,"Pir Mehr Ali Shah-Arid Agriculture University",33.6333333,73.08333333,"wheat",1,0,0,0,0,1,"mungbean",0,1,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,2,3,"conventional",1,0,NA,"organic",NA,"gkg",0.335,40,0.0079615,"tine cultivator","",21.6,923,"cc vs. fallow","subsoil","cereal","cereal","legume","legume",38.1,32.2,29.6,0.52,7.7,1,NA,2,NA,40
"843",951,1256,"Hass",597,"10.1002/ldr.2345","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Asia",0,1,0,0,0,0,"Pakistan","direct",1,0,"pom fraction",0,"POC",0.4541154143,0.4583201905,0.04962593533,0.05008543515,1,1.4,1.4,0.95364237,0.9624724,NA,NA,NA,15,30,"subsoil",0,1,0,"Alfisols",1,0,0,0,0,0,NA,38.1,32.2,29.6,0.52,7.7,NA,"winter",0,0,0,1,"Pir Mehr Ali Shah-Arid Agriculture University",33.6333333,73.08333333,"wheat",1,0,0,0,0,1,"sorghum",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,2,3,"conventional",1,0,NA,"organic",NA,"gkg",0.009,1,0.0079615,"tine cultivator","",21.6,923,"cc vs. fallow","subsoil","cereal","cereal","grass","grass",38.1,32.2,29.6,0.52,7.7,1,NA,2,NA,40
"844",952,1257,"Hass",598,"10.1002/ldr.2345","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Asia",0,1,0,0,0,0,"Pakistan","direct",1,0,"pom fraction",0,"POC",0.8642235714,1.199732286,0.09444273793,0.1311072801,1,1.4,1.4,1.8148695,2.5194378,NA,NA,NA,15,30,"subsoil",0,1,0,"Alfisols",1,0,0,0,0,0,NA,38.1,32.2,29.6,0.52,7.7,NA,"winter",0,0,0,1,"Pir Mehr Ali Shah-Arid Agriculture University",33.6333333,73.08333333,"wheat",1,0,0,0,0,1,"mungbean",0,1,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,2,3,"conventional",1,0,NA,"organic",NA,"gkg",0.328,39,0.0079615,"moldboard plough","",21.6,923,"cc vs. fallow","subsoil","cereal","cereal","legume","legume",38.1,32.2,29.6,0.52,7.7,1,NA,2,NA,40
"845",953,1258,"Hass",599,"10.1002/ldr.2345","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Asia",0,1,0,0,0,0,"Pakistan","direct",1,0,"pom fraction",0,"POC",0.8642235714,1.091242952,0.09444273793,0.1192515173,1,1.4,1.4,1.8148695,2.2916102,NA,NA,NA,15,30,"subsoil",0,1,0,"Alfisols",1,0,0,0,0,0,NA,38.1,32.2,29.6,0.52,7.7,NA,"winter",0,0,0,1,"Pir Mehr Ali Shah-Arid Agriculture University",33.6333333,73.08333333,"wheat",1,0,0,0,0,1,"sorghum",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,2,3,"conventional",1,0,NA,"organic",NA,"gkg",0.233,26,0.0079615,"moldboard plough","",21.6,923,"cc vs. fallow","subsoil","cereal","cereal","grass","grass",38.1,32.2,29.6,0.52,7.7,1,NA,2,NA,40
"846",954,1259,"Hass",600,"10.1002/ldr.2345","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Asia",0,1,0,0,0,0,"Pakistan","direct",1,0,"pom fraction",0,"POC",0.6152025714,0.3135167143,0.06722961182,0.03426124659,1,1.4,1.4,1.2919254,0.6583851,NA,NA,NA,15,30,"subsoil",0,1,0,"Alfisols",1,0,0,0,0,0,NA,38.1,32.2,29.6,0.52,7.7,NA,"winter",0,0,0,1,"Pir Mehr Ali Shah-Arid Agriculture University",33.6333333,73.08333333,"wheat",1,0,0,0,0,1,"mungbean",0,1,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,2,3,"reduced or no-till",0,1,NA,"organic",NA,"gkg",-0.674,-49,0.0079615,"","",21.6,923,"cc vs. fallow","subsoil","cereal","cereal","legume","legume",38.1,32.2,29.6,0.52,7.7,1,NA,2,NA,40
"847",955,1260,"Hass",601,"10.1002/ldr.2345","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"Asia",0,1,0,0,0,0,"Pakistan","direct",1,0,"pom fraction",0,"POC",0.6152025714,0.5826678571,0.06722961182,0.06367420371,1,1.4,1.4,1.2919254,1.2236025,NA,NA,NA,15,30,"subsoil",0,1,0,"Alfisols",1,0,0,0,0,0,NA,38.1,32.2,29.6,0.52,7.7,NA,"winter",0,0,0,1,"Pir Mehr Ali Shah-Arid Agriculture University",33.6333333,73.08333333,"wheat",1,0,0,0,0,1,"sorghum",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,2,3,"reduced or no-till",0,1,NA,"organic",NA,"gkg",-0.054,-5,0.0079615,"","",21.6,923,"cc vs. fallow","subsoil","cereal","cereal","grass","grass",38.1,32.2,29.6,0.52,7.7,1,NA,2,NA,40
"848",956,1261,"Isla",640,"10.1080/00103624.2021.1872594","sodium hexametaphosphate",1,0,0,0,0,"size",1,0,0,"North America",0,0,0,0,1,0,"USA","direct",1,0,"pom fraction",0,"POC",0.00063,0.00075,6.884668142e-05,8.196033503e-05,1,1.42,1.37,NA,NA,NA,NA,NA,15,30,"subsoil",0,1,0,"Alfisols",1,0,0,0,0,0,NA,15,64,21,NA,NA,NA,"fall",0,0,1,0,"Russell Larson Research Farm",41.2010833,-78.62663889,"corn,soybean",0,0,1,0,0,2,"rye",1,0,0,0,0,0,0,NA,NA,NA,NA,"winter","0","0",0,"1","0",1,7,3,"reduced or no-till",0,1,83.5,"both",NA,"gkg",0.174,19,0.0079615,"gypsum added","",7.4,1108,"cc vs. fallow","subsoil","cereal+legume","cereal+legume","grass","grass",15,64,21,NA,NA,1,NA,7,83.5,41
